player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-0001HW,DFL-CLU-000005,Away,Goalkeeper,1,False,J03WPY_Away_244
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Away_244
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,2,False,J03WPY_Away_244
DFL-OBJ-002G78,DFL-CLU-000005,Away,Unknown,2,False,J03WPY_Away_244
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,2,False,J03WPY_Away_244
DFL-OBJ-002G68,DFL-CLU-000005,Away,Defender,3,False,J03WPY_Away_244
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,4,False,J03WPY_Away_244
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,5,False,J03WPY_Away_244
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WPY_Away_247
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,1,False,J03WPY_Away_256
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,2,False,J03WPY_Away_259
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_264
DFL-OBJ-0026IA,DFL-CLU-000005,Away,Midfielder,3,True,J03WPY_Away_264
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,3,False,J03WPY_Away_264
DFL-OBJ-002G78,DFL-CLU-000005,Away,Unknown,3,False,J03WPY_Away_264
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,3,False,J03WPY_Away_264
DFL-OBJ-J01K2L,DFL-CLU-000005,Away,Unknown,3,False,J03WPY_Away_264
DFL-OBJ-00286U,DFL-CLU-000005,Away,Unknown,4,True,J03WPY_Away_264
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,4,False,J03WPY_Away_264
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,5,True,J03WPY_Away_264
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_266
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,1,False,J03WPY_Away_266
