player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,2,True,J03WR9_Away_224
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,2,False,J03WR9_Away_224
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,1,True,J03WR9_Away_227
DFL-OBJ-0025YM,DFL-CLU-00000I,Away,Midfielder,1,True,J03WR9_Away_229
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,1,False,J03WR9_Away_231
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,1,False,J03WR9_Away_239
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,1,False,J03WR9_Away_240
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Away_240
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,1,True,J03WR9_Away_252
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,1,False,J03WR9_Away_256
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WR9_Away_256
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Away_258
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,2,False,J03WR9_Away_260
DFL-OBJ-0002DT,DFL-CLU-00000I,Away,Midfielder,3,True,J03WR9_Away_260
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,3,False,J03WR9_Away_260
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,4,False,J03WR9_Away_260
DFL-OBJ-002GPN,DFL-CLU-00000I,Away,Defender,5,False,J03WR9_Away_260
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,6,False,J03WR9_Away_260
DFL-OBJ-0002DT,DFL-CLU-00000I,Away,Midfielder,3,False,J03WR9_Away_264
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,4,False,J03WR9_Away_264
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,4,False,J03WR9_Away_264
DFL-OBJ-0028G2,DFL-CLU-00000I,Away,Midfielder,5,True,J03WR9_Away_264
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Unknown,6,False,J03WR9_Away_264
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Away_265
DFL-OBJ-00003W,DFL-CLU-00000I,Away,Goalkeeper,0,False,J03WR9_Away_266
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,0,False,J03WR9_Away_266
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,2,True,J03WR9_Away_277
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,1,False,J03WR9_Away_278
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,1,False,J03WR9_Away_278
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,2,False,J03WR9_Away_278
DFL-OBJ-00021G,DFL-CLU-00000I,Away,Defender,1,False,J03WR9_Away_280
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,2,False,J03WR9_Away_283
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,2,False,J03WR9_Away_283
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,3,False,J03WR9_Away_283
DFL-OBJ-002GPN,DFL-CLU-00000I,Away,Defender,4,True,J03WR9_Away_283
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WR9_Away_287
DFL-OBJ-0028G2,DFL-CLU-00000I,Away,Midfielder,3,True,J03WR9_Away_287
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Unknown,1,False,J03WR9_Away_305
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Unknown,2,False,J03WR9_Away_312
DFL-OBJ-00021G,DFL-CLU-00000I,Away,Defender,1,True,J03WR9_Away_35
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,2,False,J03WR9_Away_38
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,2,False,J03WR9_Away_39
DFL-OBJ-0026WW,DFL-CLU-00000I,Away,Defender,3,False,J03WR9_Away_39
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,1,True,J03WR9_Away_43
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,1,False,J03WR9_Away_46
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,1,False,J03WR9_Away_48
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Away_48
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,1,False,J03WR9_Away_49
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Away_49
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Away_50
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,2,True,J03WR9_Away_51
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,3,True,J03WR9_Away_51
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,2,False,J03WR9_Away_52
DFL-OBJ-00021G,DFL-CLU-00000I,Away,Defender,3,True,J03WR9_Away_52
DFL-OBJ-0002DT,DFL-CLU-00000I,Away,Midfielder,3,False,J03WR9_Away_52
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,3,False,J03WR9_Away_52
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,3,False,J03WR9_Away_52
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,3,False,J03WR9_Away_52
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,3,False,J03WR9_Away_52
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,4,False,J03WR9_Away_52
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,5,False,J03WR9_Away_52
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,1,False,J03WR9_Away_53
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WR9_Away_54
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Away_54
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,1,False,J03WR9_Away_54
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,1,True,J03WR9_Away_54
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,1,False,J03WR9_Away_54
DFL-OBJ-002GPN,DFL-CLU-00000I,Away,Defender,3,True,J03WR9_Away_54
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,1,True,J03WR9_Away_57
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,1,True,J03WR9_Away_69
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,2,True,J03WR9_Away_69
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,2,False,J03WR9_Away_71
DFL-OBJ-0002DT,DFL-CLU-00000I,Away,Midfielder,2,False,J03WR9_Away_71
DFL-OBJ-0025YM,DFL-CLU-00000I,Away,Midfielder,2,False,J03WR9_Away_71
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,2,False,J03WR9_Away_71
DFL-OBJ-0028GO,DFL-CLU-00000I,Away,Midfielder,2,True,J03WR9_Away_71
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,2,False,J03WR9_Away_71
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,True,J03WR9_Away_72
