player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,2,True,J03WOH_Home_223
DFL-OBJ-002G2Y,DFL-CLU-000011,Away,Midfielder,3,False,J03WOH_Home_223
DFL-OBJ-J014UG,DFL-CLU-00000P,Home,Defender,3,False,J03WOH_Home_223
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,1,True,J03WOH_Home_228
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_234
DFL-OBJ-002GEE,DFL-CLU-000011,Away,Defender,1,False,J03WOH_Home_238
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOH_Home_24
DFL-OBJ-J014UG,DFL-CLU-00000P,Home,Defender,2,True,J03WOH_Home_24
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_241
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_243
DFL-OBJ-00003X,DFL-CLU-00000P,Home,Forward,0,False,J03WOH_Home_244
DFL-OBJ-002GEE,DFL-CLU-000011,Away,Defender,2,False,J03WOH_Home_244
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_246
DFL-OBJ-0026UQ,DFL-CLU-000011,Away,Defender,1,False,J03WOH_Home_248
DFL-OBJ-00003X,DFL-CLU-00000P,Home,Forward,0,False,J03WOH_Home_253
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,True,J03WOH_Home_253
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,True,J03WOH_Home_256
DFL-OBJ-J014UG,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_256
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_256
DFL-OBJ-002G2Y,DFL-CLU-000011,Away,Midfielder,2,False,J03WOH_Home_256
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WOH_Home_258
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,4,False,J03WOH_Home_258
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,1,True,J03WOH_Home_260
DFL-OBJ-002GNH,DFL-CLU-000011,Away,Goalkeeper,1,False,J03WOH_Home_260
DFL-OBJ-00268T,DFL-CLU-000011,Away,Defender,1,False,J03WOH_Home_27
DFL-OBJ-002GAB,DFL-CLU-000011,Away,Forward,1,False,J03WOH_Home_271
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_273
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WOH_Home_273
DFL-OBJ-002G2Y,DFL-CLU-000011,Away,Midfielder,1,False,J03WOH_Home_273
DFL-OBJ-002GAB,DFL-CLU-000011,Away,Forward,1,False,J03WOH_Home_273
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,2,False,J03WOH_Home_273
DFL-OBJ-002G2Y,DFL-CLU-000011,Away,Midfielder,1,True,J03WOH_Home_274
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WOH_Home_274
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WOH_Home_275
DFL-OBJ-00268T,DFL-CLU-000011,Away,Defender,1,False,J03WOH_Home_280
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Midfielder,2,False,J03WOH_Home_280
DFL-OBJ-002G2Y,DFL-CLU-000011,Away,Midfielder,2,False,J03WOH_Home_280
DFL-OBJ-002GFH,DFL-CLU-000011,Away,Defender,3,False,J03WOH_Home_280
DFL-OBJ-J014UG,DFL-CLU-00000P,Home,Defender,4,True,J03WOH_Home_280
DFL-OBJ-0027XP,DFL-CLU-000011,Away,Midfielder,1,False,J03WOH_Home_283
DFL-OBJ-002GNH,DFL-CLU-000011,Away,Goalkeeper,1,False,J03WOH_Home_283
DFL-OBJ-00003X,DFL-CLU-00000P,Home,Forward,0,False,J03WOH_Home_286
DFL-OBJ-00268T,DFL-CLU-000011,Away,Defender,2,True,J03WOH_Home_286
DFL-OBJ-00003X,DFL-CLU-00000P,Home,Forward,0,True,J03WOH_Home_288
DFL-OBJ-002GEE,DFL-CLU-000011,Away,Defender,2,False,J03WOH_Home_288
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_298
DFL-OBJ-00268T,DFL-CLU-000011,Away,Defender,2,False,J03WOH_Home_298
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Midfielder,3,False,J03WOH_Home_298
DFL-OBJ-002G2Y,DFL-CLU-000011,Away,Midfielder,4,False,J03WOH_Home_298
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Midfielder,1,True,J03WOH_Home_302
DFL-OBJ-00003X,DFL-CLU-00000P,Home,Forward,0,False,J03WOH_Home_304
DFL-OBJ-00268T,DFL-CLU-000011,Away,Defender,0,False,J03WOH_Home_304
DFL-OBJ-002GFH,DFL-CLU-000011,Away,Defender,2,False,J03WOH_Home_304
DFL-OBJ-0028CD,DFL-CLU-000011,Away,Midfielder,1,True,J03WOH_Home_306
DFL-OBJ-0028OR,DFL-CLU-000011,Away,Forward,1,False,J03WOH_Home_313
DFL-OBJ-002651,DFL-CLU-000011,Away,Midfielder,1,False,J03WOH_Home_314
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_319
DFL-OBJ-J01L1F,DFL-CLU-00000P,Home,Midfielder,2,False,J03WOH_Home_319
DFL-OBJ-J01L1F,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOH_Home_321
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOH_Home_323
DFL-OBJ-0027P7,DFL-CLU-000011,Away,Midfielder,1,True,J03WOH_Home_323
DFL-OBJ-002GDZ,DFL-CLU-000011,Away,Unknown,1,False,J03WOH_Home_323
DFL-OBJ-J014UG,DFL-CLU-00000P,Home,Defender,1,False,J03WOH_Home_323
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_323
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,2,False,J03WOH_Home_323
DFL-OBJ-0028OR,DFL-CLU-000011,Away,Forward,2,False,J03WOH_Home_323
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_325
DFL-OBJ-002G2Y,DFL-CLU-000011,Away,Midfielder,1,False,J03WOH_Home_34
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,False,J03WOH_Home_34
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOH_Home_39
DFL-OBJ-00003X,DFL-CLU-00000P,Home,Forward,0,False,J03WOH_Home_40
DFL-OBJ-0027B0,DFL-CLU-000011,Away,Midfielder,0,False,J03WOH_Home_40
DFL-OBJ-0028SW,DFL-CLU-000011,Away,Defender,0,False,J03WOH_Home_40
DFL-OBJ-002GEE,DFL-CLU-000011,Away,Defender,0,False,J03WOH_Home_40
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,2,True,J03WOH_Home_40
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,4,False,J03WOH_Home_40
DFL-OBJ-00003X,DFL-CLU-00000P,Home,Forward,0,False,J03WOH_Home_43
DFL-OBJ-00268T,DFL-CLU-000011,Away,Defender,2,False,J03WOH_Home_43
DFL-OBJ-0026UQ,DFL-CLU-000011,Away,Defender,1,False,J03WOH_Home_46
DFL-OBJ-00006V,DFL-CLU-00000P,Home,Defender,1,False,J03WOH_Home_48
DFL-OBJ-0028SW,DFL-CLU-000011,Away,Defender,3,False,J03WOH_Home_48
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,False,J03WOH_Home_49
DFL-OBJ-0027XP,DFL-CLU-000011,Away,Midfielder,1,False,J03WOH_Home_52
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_55
DFL-OBJ-J014UG,DFL-CLU-00000P,Home,Defender,3,True,J03WOH_Home_55
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOH_Home_58
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,1,True,J03WOH_Home_66
DFL-OBJ-0027VS,DFL-CLU-000011,Away,Midfielder,1,False,J03WOH_Home_66
DFL-OBJ-0026UQ,DFL-CLU-000011,Away,Defender,2,False,J03WOH_Home_66
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Midfielder,2,False,J03WOH_Home_66
DFL-OBJ-002GEE,DFL-CLU-000011,Away,Defender,2,False,J03WOH_Home_66
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,3,False,J03WOH_Home_66
DFL-OBJ-002G2Y,DFL-CLU-000011,Away,Midfielder,1,False,J03WOH_Home_70
DFL-OBJ-00003X,DFL-CLU-00000P,Home,Forward,0,True,J03WOH_Home_72
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,True,J03WOH_Home_76
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WOH_Home_8
DFL-OBJ-0028SW,DFL-CLU-000011,Away,Defender,2,False,J03WOH_Home_8
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,2,False,J03WOH_Home_8
DFL-OBJ-00006V,DFL-CLU-00000P,Home,Defender,1,False,J03WOH_Home_86
DFL-OBJ-002GAB,DFL-CLU-000011,Away,Forward,1,False,J03WOH_Home_86
DFL-OBJ-002G2Y,DFL-CLU-000011,Away,Midfielder,3,False,J03WOH_Home_86
DFL-OBJ-J014UG,DFL-CLU-00000P,Home,Defender,5,False,J03WOH_Home_86
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,1,True,J03WOH_Home_89
DFL-OBJ-00268T,DFL-CLU-000011,Away,Defender,1,False,J03WOH_Home_93
DFL-OBJ-0028SW,DFL-CLU-000011,Away,Defender,1,False,J03WOH_Home_93
DFL-OBJ-0026UQ,DFL-CLU-000011,Away,Defender,1,False,J03WOH_Home_95
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WOH_Home_95
DFL-OBJ-002G2Y,DFL-CLU-000011,Away,Midfielder,2,False,J03WOH_Home_95
