player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,1,True,J03WOY_Away_250
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_250
DFL-OBJ-J0196K,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Away_250
DFL-OBJ-0028IJ,DFL-CLU-00000Q,Away,Midfielder,2,False,J03WOY_Away_250
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,3,False,J03WOY_Away_250
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,0,False,J03WOY_Away_252
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,0,False,J03WOY_Away_252
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,0,False,J03WOY_Away_252
DFL-OBJ-002FZB,DFL-CLU-00000Q,Away,Goalkeeper,0,False,J03WOY_Away_252
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,0,False,J03WOY_Away_252
DFL-OBJ-J0196K,DFL-CLU-00000Q,Away,Unknown,0,False,J03WOY_Away_252
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,1,True,J03WOY_Away_254
DFL-OBJ-0025BB,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_257
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,1,True,J03WOY_Away_257
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,2,False,J03WOY_Away_257
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,0,False,J03WOY_Away_258
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,0,False,J03WOY_Away_258
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,0,False,J03WOY_Away_258
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,0,False,J03WOY_Away_258
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WOY_Away_259
DFL-OBJ-J0196K,DFL-CLU-00000Q,Away,Unknown,1,True,J03WOY_Away_259
DFL-OBJ-0025BB,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_261
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_267
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,2,False,J03WOY_Away_267
DFL-OBJ-002FXA,DFL-CLU-00000Q,Away,Unknown,3,True,J03WOY_Away_267
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,4,False,J03WOY_Away_267
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,5,False,J03WOY_Away_267
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Away_27
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WOY_Away_278
DFL-OBJ-0028IJ,DFL-CLU-00000Q,Away,Midfielder,1,True,J03WOY_Away_278
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,2,True,J03WOY_Away_278
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Away_279
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,2,True,J03WOY_Away_279
DFL-OBJ-0025BB,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_280
DFL-OBJ-002FZB,DFL-CLU-00000Q,Away,Goalkeeper,1,False,J03WOY_Away_280
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_280
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Forward,2,False,J03WOY_Away_280
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,2,True,J03WOY_Away_280
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,3,False,J03WOY_Away_280
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Away_282
DFL-OBJ-0025BB,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_289
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,2,False,J03WOY_Away_289
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_294
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Forward,1,False,J03WOY_Away_299
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_299
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,1,True,J03WOY_Away_302
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,2,True,J03WOY_Away_302
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,2,False,J03WOY_Away_302
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,1,False,J03WOY_Away_307
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_307
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WOY_Away_307
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Away_307
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_307
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Forward,2,False,J03WOY_Away_307
DFL-OBJ-J01GG9,DFL-CLU-00000Q,Away,Unknown,3,True,J03WOY_Away_307
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,4,False,J03WOY_Away_307
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,1,False,J03WOY_Away_311
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,1,True,J03WOY_Away_312
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,0,False,J03WOY_Away_315
DFL-OBJ-0028IJ,DFL-CLU-00000Q,Away,Midfielder,0,False,J03WOY_Away_315
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,1,False,J03WOY_Away_32
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,2,False,J03WOY_Away_32
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,3,False,J03WOY_Away_32
DFL-OBJ-J01KGY,DFL-CLU-00000Q,Away,Unknown,3,False,J03WOY_Away_32
DFL-OBJ-0025BB,DFL-CLU-00000Q,Away,Defender,1,True,J03WOY_Away_324
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_326
DFL-OBJ-J0196K,DFL-CLU-00000Q,Away,Unknown,1,True,J03WOY_Away_326
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,0,False,J03WOY_Away_328
DFL-OBJ-0028JQ,DFL-CLU-00000Q,Away,Forward,4,False,J03WOY_Away_328
DFL-OBJ-J01NQ8,DFL-CLU-00000P,Home,Midfielder,5,False,J03WOY_Away_328
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Away_337
DFL-OBJ-0028IJ,DFL-CLU-00000Q,Away,Midfielder,1,False,J03WOY_Away_337
DFL-OBJ-0001CF,DFL-CLU-00000Q,Away,Defender,2,True,J03WOY_Away_337
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,3,False,J03WOY_Away_337
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,1,True,J03WOY_Away_342
DFL-OBJ-0028JQ,DFL-CLU-00000Q,Away,Forward,1,True,J03WOY_Away_344
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Away_347
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,True,J03WOY_Away_348
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,True,J03WOY_Away_356
DFL-OBJ-J01MF0,DFL-CLU-00000Q,Away,Midfielder,1,False,J03WOY_Away_356
DFL-OBJ-J01NQ8,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_356
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,1,False,J03WOY_Away_358
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_358
DFL-OBJ-J01L1F,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_358
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Away_37
